ניטרה,48.30763,18.08453
נייטרא,48.30763,18.08453
בראטיסלאווא,48.14816,17.10674
ברטיסלאבה,48.14816,17.10674
באנסקה ביסטריצה,48.73946,19.15349
פריטאון,8.484,-13.22994
סן מרינו,43.93667,12.44639
סן-לואי,16.01793,-16.48962
דאקאר,14.6937,-17.44406
דקר,14.6937,-17.44406
מוגדישו,2.03711,45.34375
פאראמאריבא,5.86638,-55.16682
פרמריבו,5.86638,-55.16682
ג'ובה,4.85165,31.58247
סאו טומה,0.33654,6.72732
סן סלוודור,13.68935,-89.18718
טרטוס,34.88902,35.88659
תדמור,34.56077,38.28055
חומס,34.72682,36.72339
חאלב,36.20124,37.16117
דמשק,33.5102,36.29128
לטקיה,35.53168,35.79011
מבבנה,-26.31667,31.13333
לובמבה,-26.46667,31.2
נג'מנה,12.10672,15.0444
לומה,6.13748,1.21227
צ'יאנג ראי,19.90858,99.8325
צ'אנג מאי,18.79038,98.98468
צ'יאנג מאי,18.79038,98.98468
באנגקאק,13.75398,100.50144
בנגקוק,13.75398,100.50144
דושנבה,38.53575,68.77905
דילי,-8.55861,125.57361
באוקאו,-8.47111,126.45833
אשגאבאט,37.95,58.38333
אשגאבט,37.95,58.38333
תוניס,36.81897,10.16579
סוס,35.82539,10.63699
ספקס,34.74056,10.76028
ביזרטה,37.27442,9.87391
קירואן,35.6781,10.09633
נוקואלופה,-21.13938,-175.2018
טרסוס,36.91876,34.8784
סיווס,39.74833,37.01611
מרמאריס,36.855,28.27417
קוניה,37.87135,32.48464
קייסרי,38.73222,35.48528
איזמיר,38.41273,27.13838
גזיאנטפ,37.05944,37.3825
פטהייה,36.62167,29.11639
ארזורום,39.90861,41.27694
דיארבקיר,37.91583,40.21889
בודרום,37.03833,27.42917
פרגמון,39.12074,27.18052
אנטליה,36.90812,30.69556
אנטיוכיה,36.20655,36.15722
אנקארא,39.91987,32.85427
אנקרה,39.91987,32.85427
אלניה,36.54375,31.99982
אדיאמן,37.76441,38.27629
אדנה,37.00167,35.32889
טרבזון,41.005,39.72694
סינופ,42.02683,35.16252
סמסון,41.28667,36.33
ספרנבולו,41.25083,32.69417
קארס,40.60199,43.09495
ביזנטיון,41.01384,28.94966
אדירנה,41.67719,26.55597
צ'נקלה,40.14556,26.40639
בורסה,40.19266,29.08403
ארדהאן,41.10871,42.70222
אמסיה,40.65333,35.83306
פורט אוף ספיין,10.66668,-61.51889
טאיפי,25.04776,121.53185
טאיפיי,25.04776,121.53185
קיגומה,-4.87694,29.62667
דודומה,-6.17221,35.73947
דאר א-סלאם,-6.82349,39.26951
זלוטשוב,49.80597,24.89436
ז'יטומיר,50.26487,28.67669
זשיטאמיר,50.26487,28.67669
ז'ובקבה,50.05825,23.9726
יבפטוריה,45.20091,33.36655
אוז'הורוד,48.61667,22.3
אונגוואר,48.61667,22.3
טרנופול,49.55589,25.60556
סומי,50.9216,34.80029
סימפרופול,44.95719,34.11079
סבסטופול,44.58883,33.5224
ראוונע,50.62308,26.22743
רובנו,50.62308,26.22743
פולטבה,49.59373,34.54073
אדעס,46.47747,30.73262
אודסה,46.47747,30.73262
נאדווערנע,48.6348,24.56936
מונקאטש,48.43919,22.71779
מונקאץ',48.43919,22.71779
מאריופאל,47.09514,37.54131
מריאופול,47.09514,37.54131
לבוב,49.83826,24.02324
לעמבערג,49.83826,24.02324
לוצק,50.75932,25.34244
קייב,50.45466,30.5238
קיעוו,50.45466,30.5238
קרמנצ'וג,49.06802,33.42041
קירובוגרד,48.5132,32.2597
חרסון,46.65581,32.6178
חרקוב,49.98081,36.25272
קאַלוש,49.01187,24.37308
דרוהוביץ',49.34991,23.50561
דניפרופטרובסק,48.45,34.98333
טשערנאוויץ,48.29149,25.94034
צ'רנוביץ,48.29149,25.94034
צ'רניהיב,51.50551,31.28488
צ'רקאסי,49.42854,32.06207
ענבר,49.25866,24.62776
בוצ'אץ',49.06254,25.38798
ברודי,50.08791,25.15027
בוליחוב,49.06607,23.86435
בוהורודצ'אני,48.807,24.53834
בילאיה-צרקוב,49.80939,30.11209
ברדיצ'ב,49.89928,28.60235
קמפלה,0.31628,32.58219
ג'ינג'ה,0.43902,33.20317
אנטבה,0.06444,32.44694
ענטעבע,0.06444,32.44694
מוביל,30.69436,-88.04305
מאנטגאמערי,32.36681,-86.29997
מונטגומרי,32.36681,-86.29997
טסקיגי,32.42403,-85.69162
ליטל ראק,34.74648,-92.28959
ליטל רוק,34.74648,-92.28959
דאווער,39.15817,-75.52437
דובר,39.15817,-75.52437
באקא ראטאן,26.35869,-80.0831
דלריי ביץ',26.46146,-80.07282
פורט לודרדייל,26.12231,-80.14338
הוליווד,26.0112,-80.14949
ג'קסונוויל,30.33218,-81.65565
קי וסט,24.5557,-81.78259
קיסימי,28.30468,-81.41667
מלבורן,28.08363,-80.60811
מיאמי,25.77427,-80.19366
אורלנדו,28.53834,-81.37924
פאלם ביץ',26.70562,-80.03643
טאלאהאסי,30.43826,-84.28073
טמפה,27.94752,-82.45843
וסט פאלם ביץ',26.71534,-80.05337
אטלאנטא,33.749,-84.38798
אטלנטה,33.749,-84.38798
אוגוסטה,33.47097,-81.97484
סאוואנאה,32.08354,-81.09983
כרמל,38.41088,-87.76142
ספרינגפילד,39.80172,-89.64371
אינדיאנפוליס,39.76838,-86.15804
טופיקה,39.04833,-95.67804
ויצ'יטה,37.69224,-97.33754
פרנקפורט,38.20091,-84.87328
לקסינגטון,37.98869,-84.47772
לואיוויל,38.25424,-85.75941
ריצ'מונד,37.74786,-84.29465
באטון רוז',30.45075,-91.15455
מונרו,32.50931,-92.1193
ניו איבריה,30.00354,-91.81873
ניו אורלינס,29.95465,-90.07507
ניו ארלינס,29.95465,-90.07507
שריבפורט,32.52515,-93.75018
אנאפוליס,38.97845,-76.49218
באלטימאר,39.29038,-76.61219
בולטימור,39.29038,-76.61219
ג'פרסון סיטי,38.5767,-92.17352
קנזס סיטי,39.09973,-94.57857
סנט לואיס,38.62727,-90.19789
ג'קסון,32.29876,-90.18481
אשוויל,35.60095,-82.55402
שארלוט,35.22709,-80.84313
גרינסבורו,36.07264,-79.79198
ראלי,35.7721,-78.63861
אטלאנטיק סיטי,39.36428,-74.42293
אטלנטיק סיטי,39.36428,-74.42293
קמדן,39.92595,-75.11962
סינסינטי,39.162,-84.45689
קאלומבוס,39.96118,-82.99879
קולומבוס,39.96118,-82.99879
אוקלהומה סיטי,35.46756,-97.51643
פילאדעלפיע,39.95234,-75.16379
פילדלפיה,39.95234,-75.16379
צ'ארלסטון,32.77657,-79.93092
קאלאמביע,34.00071,-81.03481
קולומביה,34.00071,-81.03481
גרינוויל,34.85262,-82.39401
נוקסוויל,35.96064,-83.92074
ממפיס,35.14953,-90.04898
מעמפיס,35.14953,-90.04898
נאשוויל,36.16589,-86.78444
אוק רידג',36.01036,-84.26964
אוסטין,30.26715,-97.74306
בראונסוויל,25.90175,-97.49748
דאלאס,32.78306,-96.80667
פורט וורת',32.72541,-97.32085
הרלינגן,26.19063,-97.6961
היוסטן,29.76328,-95.36327
יוסטון,29.76328,-95.36327
מקאלן,26.20341,-98.23001
סן אנטוניו,29.42412,-98.49363
שרלוטסוויל,38.02931,-78.47668
נורפוק,36.84681,-76.28522
פורטסמות',36.83543,-76.29827
ריצ'מונד,37.55376,-77.46026
וירג'יניה ביץ',36.85293,-75.97798
צ'ארלסטון,38.34982,-81.63262
הרטפורד,41.76371,-72.68509
ניו הייבן,41.30815,-72.92816
דה מוין,41.60054,-93.60911
שמפיין,40.11642,-88.24338
שיקאגא,41.85003,-87.65005
שיקגו,41.85003,-87.65005
אוונסטון,42.04114,-87.69006
פאוריה,40.69365,-89.58899
סקוקי,42.03336,-87.73339
אורבנה,40.11059,-88.20727
וילמט,42.07225,-87.72284
סאות בנד,41.68338,-86.25001
באסטאן,42.35843,-71.05977
בוסטון,42.35843,-71.05977
קיימברידג',42.3751,-71.10561
קעמברידזש,42.3751,-71.10561
ספרינגפילד,42.10148,-72.58981
אוגוסטה,44.31062,-69.77949
פורטלנד,43.66147,-70.25533
אן ארבור,42.27756,-83.74088
דטרויט,42.33143,-83.04575
דעטרויט,42.33143,-83.04575
לאנסינג,42.73254,-84.55553
מיניאפוליס,44.97997,-93.26384
סיינט פול,44.94441,-93.09327
פארגא,46.87719,-96.7898
לינקולן,40.8,-96.66696
אומהה,41.25861,-95.93779
קאנקארד,43.20814,-71.53757
קונקורד,43.20814,-71.53757
מנצ'סטר,42.99564,-71.45479
אליזבת,40.66399,-74.2107
הובוקן,40.74399,-74.03236
ג'רזי סיטי,40.72816,-74.07764
ניוארק,40.73566,-74.17237
פאסעיק,40.85677,-74.12848
פרינסטון,40.34872,-74.65905
טרנטון,40.21705,-74.74294
אולבני,42.65258,-73.75623
אלבאני,42.65258,-73.75623
ברוקלין,40.6501,-73.94958
באפאלא,42.88645,-78.87837
באפלו,42.88645,-78.87837
קוני איילנד,40.57788,-73.99403
לאנג איילענד סיטי,40.74482,-73.94875
מאנטיסעלא,41.65565,-74.68933
ניו יארק,40.71427,-74.00597
ניו יורק,40.71427,-74.00597
ניו־יאָרק,40.71427,-74.00597
רוצ'סטר,43.15478,-77.61556
יונקרס,40.93121,-73.89875
קליבלנד,41.4995,-81.69541
קליוולאנד,41.4995,-81.69541
טולדו,41.66394,-83.55521
האריסברג,40.2737,-76.88442
פיטסבורג,40.44062,-79.99589
ניופורט,41.4901,-71.31283
פרובידנס,41.82399,-71.41283
סו פולס,43.54997,-96.70033
מונטפלייר,44.26006,-72.57539
גרין ביי,44.51916,-88.01983
מדיסון,43.07305,-89.40123
מילוואקי,43.0389,-87.90647
מילווקי,43.0389,-87.90647
ברידג'פורט,41.16704,-73.20483
פלאגסטאף,35.19807,-111.65127
מסה,33.42227,-111.82264
פיניקס,33.44838,-112.07404
פניקס,33.44838,-112.07404
סקוטסדייל,33.50921,-111.89903
טוסון,32.22174,-110.92648
יומה,32.72532,-114.6244
אנהיים,33.83529,-117.9145
בייקרספילד,35.37329,-119.01871
ברסטו,34.89859,-117.02282
ברקלי,37.87159,-122.27275
בוורלי הילס,34.07362,-118.40036
ברבנק,34.18084,-118.30897
צ'ולה ויסטה,32.64005,-117.0842
קובינה,34.09001,-117.89034
קופרטינו,37.323,-122.03218
אל סנטרו,32.792,-115.56305
פרזנו,36.74773,-119.77237
גלנדייל,34.14251,-118.25508
האליוואד,34.09834,-118.32674
הוליווד,34.09834,-118.32674
אינגלווד,33.96168,-118.35313
לנקסטר,34.69804,-118.13674
לונג ביץ',33.76696,-118.18923
לוס אלטוס,37.38522,-122.11413
לאס אנדזשעלעס,34.05223,-118.24368
לוס אנג'לס,34.05223,-118.24368
מודסטו,37.6391,-120.99688
מונטריי,36.60024,-121.89468
נורווק,33.90224,-118.08173
אוקלנד,37.80437,-122.2708
אושנסייד,33.19587,-117.37948
פאלם ספרינגס,33.8303,-116.54529
פאלמדייל,34.57943,-118.11646
פאלו אלטו,37.44188,-122.14302
פסדינה,34.14778,-118.14452
פומונה,34.05529,-117.75228
סאקראמענטא,38.58157,-121.4944
סקרמנטו,38.58157,-121.4944
סן ברנרדינו,34.10834,-117.28977
סן דייגו,32.71533,-117.15726
סאן פראנציסקא,37.77493,-122.41942
סן פרנסיסקו,37.77493,-122.41942
סן חוזה,37.33939,-121.89496
סנטה ברברה,34.42083,-119.69819
סנטה קלריטה,34.39166,-118.54259
סנטה מוניקה,34.01945,-118.49119
סנטה רוזה,38.44047,-122.71443
סיל ביץ',33.74141,-118.10479
סאות' גייט,33.95474,-118.21202
אספן,39.1911,-106.81754
קולורדו ספרינגס,38.83388,-104.82136
דנוור,39.73915,-104.9847
וייל,39.64026,-106.3742
אלבקרקי,35.08449,-106.65114
סנטה פה,35.68698,-105.9378
סילבר סיטי,32.77008,-108.28033
קרסון סיטי,39.1638,-119.7674
פאלון,39.47353,-118.77737
לאס וגאס,36.17497,-115.13722
לאס וועגאס,36.17497,-115.13722
רינא,39.52963,-119.8138
רינו,39.52963,-119.8138
אל פאסו,31.75872,-106.48693
ג'ונו,58.30194,-134.41972
בוייסי,43.6135,-116.20345
הלנה,46.59271,-112.03611
ביסמרק,46.80833,-100.78374
פורטלנד,45.52345,-122.67621
סאלם,44.9429,-123.0351
פיר,44.36832,-100.35097
סולט לייק סיטי,40.76078,-111.89105
אברדין,46.97537,-123.81572
ברמרטון,47.56732,-122.63264
אולימפיה,47.03787,-122.9007
ריצ'לנד,46.28569,-119.28446
סיאטל,47.60621,-122.33207
ספוקיין,47.65966,-117.42908
טקומה,47.25288,-122.44429
שאיין,41.13998,-104.82025
הילו,19.72972,-155.09
האנאלולו,21.30694,-157.85833
הונולולו,21.30694,-157.85833
אנקורג',61.21806,-149.90028
מאנטעווידעא,-34.90328,-56.18816
מונטווידאו,-34.90328,-56.18816
קולוניה דל סקרמנטו,-34.46262,-57.83976
טרמז,37.22417,67.27833
סמרקנד,39.65417,66.95972
בוכרה,39.77472,64.42861
טאשקענט,41.26465,69.21627
טשקנט,41.26465,69.21627
קינגסטאון,13.15872,-61.22475
מערידא,8.59524,-71.1434
מרידה,8.59524,-71.1434
קורו,11.4045,-69.67344
קאראקאס,10.48801,-66.87919
קראקס,10.48801,-66.87919
רואוד טאון,18.41667,-64.61667
שרלוט אמאלי,18.3419,-64.9307
הו צ'י מין סיטי,10.82302,106.62965
הואה,16.4619,107.59546
האנוי,21.0245,105.84117
פורט וילה,-17.73381,168.32188
אפיה,-13.83333,-171.76666
פרישטינה,42.67272,21.16688
צנעא,15.35472,44.20667
עדן,12.77944,45.03667
סווטו,-26.26781,27.85849
רסטנבורג,-25.66756,27.24208
פרטוריה,-25.74486,28.18783
פורט אליזבת,-33.91799,25.57007
פולוקוואנה,-23.90448,29.46885
נלספרייט,-25.47448,30.97033
קימברלי,-28.73226,24.76232
יאהאנעסבורג,-26.20227,28.04363
יוהנסבורג,-26.20227,28.04363
איסט לונדון,-33.01529,27.91162
דרבן,-29.8579,31.0292
בלומפונטיין,-29.12106,26.214
קאפשטאט,-33.92584,18.42322
קייפטאון,-33.92584,18.42322
זמבזי,-13.54323,23.10466
לוסקה,-15.40669,28.28713
ליווינגסטון,-17.84194,25.85425
הארארה,-17.82772,31.05337
